Date,0C Magnetic Field - X ([nT]),0B Magnetic Field - Y ([nT]),0A Magnetic Field - Z ([nT]),
05-08-2015 11:00:00,-20588.4,9901.00000000001,77349,
05-08-2015 12:00:00,-20510.2,9774.39999999999,77405.8,
05-08-2015 13:00:00,-20527,9775.80000000001,77422.8,
05-08-2015 14:00:00,-20328.8,9804.79999999998,77430.2,
05-08-2015 15:00:00,-20398.8,9892.40000000001,77431.6,
05-08-2015 16:00:00,-21023.8,10634.6,76657.6,
05-08-2015 17:00:00,-20936.2,10509.6,76812.8,
05-08-2015 18:00:00,-20768,10334.2,77006.6,
05-08-2015 19:00:00,-20714.8,10307.2,77056.6,
05-08-2015 20:00:00,-20435,9990.60000000001,77372.8,
05-08-2015 21:00:00,-20334.6,9949.60000000001,77397.2,
05-08-2015 22:00:00,-20342.4,9960.59999999999,77392.2,
05-08-2015 23:00:00,-20352.4,9962.00000000001,77390.2,
05-09-2015 00:00:00,-20353.4,9974.40000000001,77384.4,
05-09-2015 01:00:00,-20345,9935.2,77429.2,
05-09-2015 02:00:00,-21311.6,11055,76364.6,
05-09-2015 03:00:00,-20879.4,10545.6,76860.8,
05-09-2015 04:00:00,-20656.2,10286.4,77123.2,
05-09-2015 05:00:00,-20700.2,10342.6,77058.4,
05-09-2015 06:00:00,-20420.4,10022.8,77373.6,
05-09-2015 07:00:00,-20488,10102.6,77312.2,
05-09-2015 08:00:00,-20426.4,10043.2,77367.4,
05-09-2015 09:00:00,-20410.6,10037.6,77388,
05-09-2015 10:00:00,-20431.6,10060,77362.2,
05-09-2015 11:00:00,-21163.6,10889,76593.8,
05-09-2015 12:00:00,-20939,10698.6,76744.6,
05-09-2015 13:00:00,-20745,10476,76951.4,
05-09-2015 14:00:00,-20668.6,10355.2,77043.6,
05-09-2015 15:00:00,-20373.2,10005,77377.4,
05-09-2015 16:00:00,-20307.4,9918.59999999999,77478,
05-09-2015 17:00:00,-20392.4,10020.4,77369.4,
05-09-2015 18:00:00,-20375.8,9970.00000000002,77411.8,
05-09-2015 19:00:00,-20264.4,9870.99999999999,77523.4,
05-09-2015 20:00:00,-20345.8,9987.40000000001,77421.8,
05-09-2015 21:00:00,-21265.4,11037.2,76420,
05-09-2015 22:00:00,-20920.2,10636.6,76789.6,
05-09-2015 23:00:00,-20755.4,10400,77020.4,
05-10-2015 00:00:00,-20730.4,10388,77044.4,
05-10-2015 01:00:00,-20396.6,10035.6,77400.4,
05-10-2015 02:00:00,-20401.2,10046.8,77392.8,
05-10-2015 03:00:00,-20368.2,10034.2,77382.6,
05-10-2015 04:00:00,-20439.4,10072.2,77354.8,
05-10-2015 05:00:00,-20512.2,10124.6,77335,
05-10-2015 06:00:00,-21060.8,10860.4,76616.4,
05-10-2015 07:00:00,-20929.4,10678.4,76797.8,
05-10-2015 08:00:00,-20707.8,10392,77068.2,
05-10-2015 09:00:00,-20697.2,10385,77088.6,
05-10-2015 10:00:00,-20476.2,10120.6,77311.6,
05-10-2015 11:00:00,-20419.8,10055.6,77374.4,
05-10-2015 12:00:00,-20341.8,9958.4,77468.8,
05-10-2015 13:00:00,-20351.2,9958.20000000001,77464,
05-10-2015 14:00:00,-20403,10027,77386,
05-10-2015 15:00:00,-20320,9929.39999999999,77497.8,
05-10-2015 16:00:00,-21280.6,11037.6,76418,
05-10-2015 17:00:00,-20887.8,10573.4,76851.4,
05-10-2015 18:00:00,-20771.2,10423,76995.4,
05-10-2015 19:00:00,-20737.6,10368.4,77056,
05-10-2015 20:00:00,-20463,10039.6,77374,
05-10-2015 21:00:00,-20497.8,10077.2,77351.4,
05-10-2015 22:00:00,-20443,10039.8,77366,
05-10-2015 23:00:00,-20443.8,10054,77356.6,
05-11-2015 00:00:00,-20494.2,10107.6,77337.6,
05-11-2015 01:00:00,-21060.8,10835.8,76609.4,
05-11-2015 02:00:00,-20860,10598.8,76848.8,
05-11-2015 03:00:00,-20734.6,10477.4,76961.4,
05-11-2015 04:00:00,-20652.4,10397.2,77031,
05-11-2015 05:00:00,-20337.4,9990.60000000001,77407.8,
05-11-2015 06:00:00,-20368.6,10036.2,77363.4,
05-11-2015 07:00:00,-20409.8,10108.6,77298.4,
05-11-2015 08:00:00,-20371.8,10077.8,77328.4,
05-11-2015 09:00:00,-20294.4,9954.40000000002,77398.2,
05-11-2015 10:00:00,-20189.6,9809.4,77543.8,
05-11-2015 11:00:00,-21069.6,10825.8,76568.6,
05-11-2015 12:00:00,-20750.6,10428.2,76926.2,
05-11-2015 13:00:00,-20591.8,10198,77085.2,
05-11-2015 14:00:00,-20567.2,10177,77134.6,
05-11-2015 15:00:00,-20257.4,9750.40000000001,77522.4,
05-11-2015 16:00:00,-20211,9779.60000000001,77469.2,
05-11-2015 17:00:00,-20198.6,9725.79999999999,77515.2,
05-11-2015 18:00:00,-20277.6,9821.2,77443.4,
05-11-2015 19:00:00,-20368.2,9932.59999999999,77366.2,
05-11-2015 20:00:00,-21048.6,10736,76612.2,
05-11-2015 21:00:00,-20964.2,10618.6,76741.6,
05-11-2015 22:00:00,-20804.6,10373,76952.2,
05-11-2015 23:00:00,-20665.2,10244.8,77098.8,
05-12-2015 00:00:00,-20313.6,9836.59999999998,77512.8,
05-12-2015 01:00:00,-20338.2,9922.00000000002,77427,
05-12-2015 02:00:00,-20352.2,9923.39999999999,77429.2,
05-12-2015 03:00:00,-20273.4,9851.80000000002,77500.6,
05-12-2015 04:00:00,-20335.2,9938.80000000001,77392.8,
05-12-2015 05:00:00,-20362,9971.39999999999,77390.2,
05-12-2015 06:00:00,-21192.6,11021,76375,
05-12-2015 07:00:00,-20712.2,10444.2,76928,
05-12-2015 08:00:00,-20558.2,10278.2,77072.2,
05-12-2015 09:00:00,-20519.6,10204.2,77105.8,
05-12-2015 10:00:00,-20314,9841.8,77397.2,
05-12-2015 11:00:00,-20270.4,9782.99999999999,77461,
05-12-2015 12:00:00,-20268.8,9804.40000000001,77465.8,
05-12-2015 13:00:00,-20302.4,9838.59999999999,77430,
05-12-2015 14:00:00,-20291.6,9834.39999999999,77387.4,
05-12-2015 15:00:00,-20925.4,10564.4,76662.4,
05-12-2015 16:00:00,-20789.4,10275.8,76862.6,
05-12-2015 17:00:00,-20603.4,10268.2,77058.8,
05-12-2015 18:00:00,-20615,10219.2,77111.2,
05-12-2015 19:00:00,-20308.4,9868.99999999998,77426,
05-12-2015 20:00:00,-20273.6,9885.19999999998,77437.6,
05-12-2015 21:00:00,-20319,9883.99999999999,77440.8,
05-12-2015 22:00:00,-20338.2,9934.19999999999,77437,
05-12-2015 23:00:00,-20349.8,9953,77369.6,
05-13-2015 00:00:00,-20422.2,10038.4,77310.2,
05-13-2015 01:00:00,-21295.4,11058.4,76325.4,
05-13-2015 02:00:00,-20716.4,10536.2,76824.8,
05-13-2015 03:00:00,-20595.6,10338.4,77008.4,
05-13-2015 04:00:00,-20603.4,10313,77024.4,
05-13-2015 05:00:00,-20295.4,9972.80000000001,77348.8,
05-13-2015 06:00:00,-20205.6,9845.79999999998,77484.4,
05-13-2015 07:00:00,-20321.8,9992.20000000002,77359.2,
05-13-2015 08:00:00,-20237.2,9889.60000000002,77484.6,
05-13-2015 09:00:00,-20301.8,9962.39999999998,77382,
05-13-2015 10:00:00,-21009,10640.8,76634.6,
05-13-2015 11:00:00,-21026.8,10515,76769.2,
05-13-2015 12:00:00,-20614.2,10289.8,76967,
05-13-2015 13:00:00,-20477.8,10241.8,77095,
